;icao_code_hex;iata_type;first_flight_date;avg_duration
8600;8A03C7;F28 MK3000;2013-06-02T22:00:00+00:00;46.53846153846154
8601;8A03C8;B737-800;2013-06-18T22:00:00+00:00;47.0098814229249
8602;8A03C9;B737-800;2013-04-28T22:00:00+00:00;55.45045045045045
8603;8A03CA;B737-800;2013-09-12T22:00:00+00:00;53.44708423326134
8604;8A03CB;B737-800;2013-09-24T22:00:00+00:00;48.28707224334601
8608;8A03A5;DC-10-30;2013-04-30T22:00:00+00:00;458.1302325581395
8609;8A03A6;DC-10-30;2013-07-06T22:00:00+00:00;454.3428571428572
8610;8A03A7;DC-10-30;2013-10-02T22:00:00+00:00;465.6587677725119
8611;8A03C3;DC-10-30;2013-10-08T22:00:00+00:00;464.497975708502
8612;8A0451;DC-10-30;2014-04-29T22:00:00+00:00;399.5261194029851
8613;8A01DC;B737-800;2009-06-15T22:00:00+00:00;63.35714285714285
8614;8A01DD;B737-800;2009-10-17T22:00:00+00:00;77.60907127429806
8615;8A01DE;B737-800;2009-11-08T23:00:00+00:00;60.56772908366534
8616;8A01DF;B737-800;2009-11-30T23:00:00+00:00;103.5929203539823
8617;8A01E0;B737-800;2009-12-06T23:00:00+00:00;86.71182266009852
8618;8A020C;B737-800;2010-01-20T23:00:00+00:00;71.8133874239351
8619;8A020D;B737-800;2010-03-03T23:00:00+00:00;81.9221183800623
8620;8A020E;B737-800;2010-03-31T22:00:00+00:00;89.59381898454747
8621;8A020F;B737-800;2010-04-07T22:00:00+00:00;79.74199288256227
8622;8A0210;B737-800;2010-01-24T23:00:00+00:00;113.3854389721627
8623;8A0211;B737-800;2010-01-31T23:00:00+00:00;75.61002178649237
8624;8A021E;B737-800;2010-05-17T22:00:00+00:00;80.30660377358491
8625;8A021F;B737-800;2010-05-31T22:00:00+00:00;104.9797297297297
8626;8A0220;B737-800;2010-06-20T22:00:00+00:00;75.53907815631263
8627;8A023F;B737-800;2010-07-20T22:00:00+00:00;51.26086956521739
8628;8A0242;B737-800;2010-09-02T22:00:00+00:00;50.51842751842752
8629;8A0245;B737-800;2010-09-26T22:00:00+00:00;62.22594142259414
8630;8A0292;B737-800;2011-11-14T23:00:00+00:00;95.36756756756756
8631;8A02D3;B737-800;2012-02-07T23:00:00+00:00;58.18874773139746
8632;8A02D4;B737-800;2012-03-04T23:00:00+00:00;68.79960707269156
8633;8A02D5;B737-800;2012-04-22T22:00:00+00:00;56.09409190371991
8634;8A02D6;B737-800;2012-03-26T22:00:00+00:00;56.79563492063492
8635;8A03C4;B737-800;2013-04-22T22:00:00+00:00;55.97318007662835
8636;8A03C5;B737-800;2013-08-12T22:00:00+00:00;60.45143884892087
8637;8A040A;B737-800;2013-11-03T23:00:00+00:00;55.3921200750469
8638;8A040B;B737-800;2013-12-02T23:00:00+00:00;51.06039076376554
8639;8A0439;B737-800;2014-01-14T23:00:00+00:00;51.04752475247525
8640;8A043A;B737-800;2014-02-09T23:00:00+00:00;56.09276437847866
8641;8A043B;DC-9-30;2014-03-30T22:00:00+00:00;56.95204262877442
8642;8A044A;DC-9-30;2014-06-02T22:00:00+00:00;50.46966731898239
8643;8A044F;DC-9-30;2014-10-02T22:00:00+00:00;63.70167427701674
8644;8A04F3;B737-800;2015-01-14T23:00:00+00:00;53.88821752265861
8645;8A04F4;DC-9-30;2015-02-09T23:00:00+00:00;46.23571428571429
8646;8A04F6;B737-800;2015-05-02T22:00:00+00:00;45.05215827338129
8647;8A0533;DC-9-30;2015-05-21T22:00:00+00:00;50.35305719921104
8648;8A0037;A330-300;1996-11-20T23:00:00+00:00;388.6237113402062
8649;8A0038;A330-300;1996-12-05T23:00:00+00:00;377.75
8650;8A0039;A330-300;1997-01-08T23:00:00+00:00;195.7731092436975
8651;8A003A;A330-300;1997-01-30T23:00:00+00:00;250.5932203389831
8652;8A003B;A330-300;1997-02-26T23:00:00+00:00;292.516129032258
8653;8A003C;A330-300;1997-03-19T23:00:00+00:00;336.253164556962
8657;8A026C;A330-200;2010-11-25T23:00:00+00:00;273.2745098039215
8658;8A026D;A330-200;2011-03-17T23:00:00+00:00;197.669014084507
8659;8A02B7;A330-200;2011-10-09T22:00:00+00:00;319.8928571428572
8660;8A02CD;A330-200;2012-02-01T23:00:00+00:00;247.3968253968254
8661;8A02FE;A330-200;2012-11-14T23:00:00+00:00;398.7073170731707
8662;8A03C0;A330-200;2013-04-04T22:00:00+00:00;405.9867256637168
8663;8A03C2;A330-300;2013-08-27T22:00:00+00:00;467.7125307125307
8664;8A03C1;A330-200;2013-11-27T23:00:00+00:00;363.8923076923077
8665;8A0478;A330-300;2014-06-22T22:00:00+00:00;524.5933806146572
8666;8A0479;A330-300;2014-09-03T22:00:00+00:00;512.6919315403424
8667;8A0336;CL-600-2E25;;51.30392156862745
8668;8A0337;CL-600-2E25;;74.98235294117647
8670;8A038D;CL-600-2E25;;34.46875
8671;8A038E;CL-600-2E25;;105.0119760479042
8672;8A038F;CL-600-2E25;;48.85217391304348
8673;8A03BA;CL-600-2E25;2013-03-05T23:00:00+00:00;28.7258064516129
8674;8A03BB;CL-600-2E25;;33.95454545454545
8675;8A03BC;CL-600-2E25;;52.45714285714286
8676;8A03BD;CL-600-2E25;;51.74074074074074
8677;8A03BE;CL-600-2E25;;36.0625
8678;8A03BF;CL-600-2E25;;69.83957219251337
8679;8A047B;CL-600-2E25;;39.74117647058824
8680;8A047C;CL-600-2E25;;37.13103448275862
8683;A1DB3A;B767-300;1989-04-25T22:00:00+00:00;126.2988929889299
8684;A1E14A;B767-300;1991-02-24T23:00:00+00:00;120.4353448275862
8685;A1F794;B767-300;1992-01-14T23:00:00+00:00;140.7470930232558
8687;A36110;B767-300;1988-11-09T23:00:00+00:00;134.7201986754967
8688;A413F8;B767-300;1988-10-09T23:00:00+00:00;124.35
8689;A417AF;B767-300;1990-07-12T22:00:00+00:00;127.2064631956912
8690;A41B66;B767-300;1989-08-14T22:00:00+00:00;143.1370481927711
8691;A9F2A0;B767-200;1982-02-18T23:00:00+00:00;124.4690909090909
8692;AA017C;B767-200;1983-04-22T22:00:00+00:00;136.4042253521127
8693;AA1A1F;B767-200;1984-02-07T23:00:00+00:00;98.65943600867679
8694;AA218D;B767-200;1987-04-13T22:00:00+00:00;116.6079854809437
8695;AA5B9F;B767-200;1983-04-06T22:00:00+00:00;119.7399103139013
8696;AA5F56;B767-200;1983-04-28T22:00:00+00:00;144.5378670788253
8699;AA77F9;B767-200;1983-08-22T22:00:00+00:00;142.7009472259811
8701;AA9BC1;B767-200;1984-01-10T23:00:00+00:00;128.1105769230769
8707;AACAAE;B767-200;1985-08-01T22:00:00+00:00;136.9028662420382
8708;AAD21C;B767-200;1985-10-29T23:00:00+00:00;111.6318681318681
8709;AAD5D3;B767-200;1986-06-03T22:00:00+00:00;46.66666666666666
8724;89916D;ATR72-500;2007-12-11T23:00:00+00:00;426.1751497005988
8726;894059;A320-200;2009-09-07T22:00:00+00:00;76.96731358529111
8727;89405A;A320-200;2009-09-27T22:00:00+00:00;75.49243951612904
8728;89405B;A320-200;2009-10-14T22:00:00+00:00;79.32139093782929
8729;89405C;A320-200;2009-12-10T23:00:00+00:00;86.66490765171504
8730;89405D;A320-200;2009-12-13T23:00:00+00:00;79.05271317829457
8731;89405E;A320-200;2010-01-18T23:00:00+00:00;81.976
8732;89405F;A320-200;2010-02-08T23:00:00+00:00;83.92549019607843
8733;894061;A320-200;2010-03-23T23:00:00+00:00;76.52825298081908
8734;894065;A320-200;2010-11-15T23:00:00+00:00;80.49121844127333
8735;894066;A320-200;2010-12-08T23:00:00+00:00;79.65322997416021
8736;89406D;A320-200;2011-07-06T22:00:00+00:00;77.53211517165006
8737;89406E;A320-200;2011-08-22T22:00:00+00:00;129.5914489311164
8738;89406F;A320-200;2011-11-01T23:00:00+00:00;128.0635481023831
8739;894070;A320-200;2011-09-26T22:00:00+00:00;134.3355306526038
8740;894077;A320-200;2012-06-17T22:00:00+00:00;129.2023884349466
8741;894078;A320-200;2012-06-05T22:00:00+00:00;118.7772307692308
8742;894074;A321-200;2012-01-05T23:00:00+00:00;127.4663760896638
8743;894075;A321-200;2012-03-11T23:00:00+00:00;115.5639324487334
8744;894076;A321-200;2012-06-10T22:00:00+00:00;127.0456273764259
8745;89407A;A321-200;2012-08-20T22:00:00+00:00;126.8394467829224
8746;89407B;A321-200;2012-11-05T23:00:00+00:00;128.5616862988221
8747;89407C;A321-200;2012-11-27T23:00:00+00:00;128.0135746606335
8748;894029;A330-200;1999-05-26T22:00:00+00:00;121.3781512605042
8749;89402A;A330-200;1999-06-02T22:00:00+00:00;107.8494623655914
8750;89402B;A330-200;1999-06-23T22:00:00+00:00;139.9533678756477
8751;89402C;A330-200;1999-06-20T22:00:00+00:00;161.6514657980456
8752;89402D;A330-200;2000-04-27T22:00:00+00:00;162.1098562628337
8753;89402E;A330-200;2000-04-16T22:00:00+00:00;139.5512195121951
8754;AD34B7;MD-11;1991-10-11T23:00:00+00:00;50
8762;424288;B737-800;2004-04-22T22:00:00+00:00;126.5407788390889
8763;424287;B737-800;2004-03-22T23:00:00+00:00;135.0766961651917
8764;424286;B737-800;2004-01-27T23:00:00+00:00;136.7778546712803
8765;4242DF;B737-800;2008-07-20T22:00:00+00:00;151.0532188841202
8766;8405B0;A320-200;2012-03-22T23:00:00+00:00;56.38821752265861
8767;840944;A320-200;2012-05-01T22:00:00+00:00;60.38318452380953
8768;840CD8;A320-200;2012-05-20T22:00:00+00:00;59.56154406409323
8769;84106C;A320-200;2012-07-17T22:00:00+00:00;58.68304278922346
8770;841400;A320-200;2012-09-02T22:00:00+00:00;61.00152207001522
8771;841794;A320-200;2012-09-09T22:00:00+00:00;71.59950454170108
8772;841B28;A320-200;2012-10-22T22:00:00+00:00;71.54867872044507
8773;841EBC;A320-200;2013-01-30T23:00:00+00:00;67.91739130434783
8774;842250;A320-200;2013-02-05T23:00:00+00:00;60.35272988505747
8775;845BE4;A320-200;2013-02-18T23:00:00+00:00;62.12488350419385
8776;845F78;A320-200;2013-04-09T22:00:00+00:00;71.91787439613526
8777;84630C;A320-200;2013-04-28T22:00:00+00:00;68.07369323050557
8778;8466A0;A320-200;2013-05-30T22:00:00+00:00;73.5254091300603
8779;846A34;A320-200;2013-07-10T22:00:00+00:00;76.28313725490196
8780;846DC8;A320-200;2013-07-08T22:00:00+00:00;74.14961240310078
8781;84715C;A320-200;2013-07-23T22:00:00+00:00;72.42931937172774
8782;8474F0;A320-200;2013-07-21T22:00:00+00:00;76.50408401400233
8783;847884;A320-200;2013-09-23T22:00:00+00:00;70.78853601859024
8784;847C18;A320-200;2014-09-25T22:00:00+00:00;71.51374045801526
8785;84B5AC;A320-200;2014-11-25T23:00:00+00:00;68.71678056188307
8787;459E48;DHC-8-200;;33.33333333333334
8789;459E4B;DHC-8-200;;31.6
8791;459E4E;A330-200;1998-08-27T22:00:00+00:00;129.3039399624765
8792;459E4F;DHC-8-200;;16.41666666666667
8793;459E50;DHC-8-200;;18.66666666666667
8795;4BB0B2;A310-300;1992-03-18T23:00:00+00:00;120.5558139534884
8796;4BCCED;A310-300;1991-07-21T22:00:00+00:00;114.445321307779
8797;4BD8AC;A310-300;1991-12-01T23:00:00+00:00;111.7658142664872
8802;780D31;A320-200;2013-10-21T22:00:00+00:00;45.01570680628272
8803;780D32;A320-200;2013-10-29T23:00:00+00:00;57.74757281553398
8804;780D33;A320-200;2013-10-28T23:00:00+00:00;58.99180327868852
8805;780DA6;A320-200;2015-01-18T23:00:00+00:00;57.95522388059702
8806;780C6D;A320-200;2013-11-27T23:00:00+00:00;56.45402298850575
8807;780C6E;A320-200;2013-12-16T23:00:00+00:00;69.4274193548387
8808;780C6F;A320-200;2014-01-29T23:00:00+00:00;60.51595744680851
8810;780456;ERJ145;2000-08-01T22:00:00+00:00;78.06987951807228
8811;780457;ERJ145;2000-08-01T22:00:00+00:00;56.59493670886076
8812;780458;ERJ145;2000-08-03T22:00:00+00:00;127.7368421052632
8813;780410;ERJ145;2000-07-10T22:00:00+00:00;141.7459749552773
8815;780459;ERJ145;;65.11146496815287
8830;780640;ERJ145;;46.54918032786885
8835;780505;EMB190-100;2000-08-10T22:00:00+00:00;62.65
8836;780538;EMB190-100;2000-08-31T22:00:00+00:00;16.14285714285714
8839;78057A;EMB190-100;2000-09-04T22:00:00+00:00;19.2
8840;78058B;EMB190-100;2000-09-04T22:00:00+00:00;18.75
8841;7805A2;EMB190-100;2000-09-05T22:00:00+00:00;17.62857142857143
8844;7805CE;EMB190-100;2000-09-08T22:00:00+00:00;29.75
8846;7805E5;EMB190-100;2000-09-11T22:00:00+00:00;30.21052631578947
8851;780660;EMB190-100;2000-10-04T22:00:00+00:00;18.70588235294118
8852;780661;EMB190-100;2000-10-05T22:00:00+00:00;18.07692307692308
8853;780681;EMB190-100;2000-10-06T22:00:00+00:00;59.9375
8854;780682;EMB190-100;2000-10-07T22:00:00+00:00;31.73333333333333
8855;7806AB;EMB190-100;2000-10-09T22:00:00+00:00;20.33333333333333
8859;780711;EMB190-100;;28.04065040650406
8860;780712;EMB190-100;;69.90000000000001
8863;7807B6;EMB190-100;;18.06666666666667
8864;7807B7;EMB190-100;;27.47058823529412
8866;7807B9;EMB190-100;;19.89473684210526
8867;7807BA;EMB190-100;2011-10-17T22:00:00+00:00;19.6
8869;780879;EMB190-100;;12
8871;780899;EMB190-100;;16.96
8872;780961;EMB190-100;;44.16666666666666
8873;7809AE;EMB190-100;;75.58333333333333
8874;780925;EMB190-100;;17.8
8875;780962;EMB190-100;;34.72
8876;780805;A320-200;2011-09-21T22:00:00+00:00;43.18861209964412
8877;780806;A320-200;2011-11-27T23:00:00+00:00;49.28089887640449
8878;78087C;A320-200;2012-01-22T23:00:00+00:00;38.9780701754386
8879;78089A;A320-200;2012-04-09T22:00:00+00:00;43.47569444444444
8880;780B32;A320-200;2005-06-06T22:00:00+00:00;36.05882352941177
8881;7800A5;A320-200;2011-02-03T23:00:00+00:00;43.6551724137931
8882;780BB4;A320-200;2013-09-30T22:00:00+00:00;45.82608695652174
8883;780BC2;A320-200;2013-11-24T23:00:00+00:00;36.30601092896175
8891;4CAAFC;A330-300;1996-02-06T23:00:00+00:00;215.1796875
8892;A4347B;A330-200;2014-03-03T23:00:00+00:00;338.2621145374449
8893;A43FA0;A330-200;2014-05-25T22:00:00+00:00;268.3631067961165
8894;A44357;A330-200;2014-09-02T22:00:00+00:00;290.4800759013283
8895;A4470E;A330-200;2015-01-11T23:00:00+00:00;339.2186234817814
8896;A45BFA;A330-200;2010-03-25T23:00:00+00:00;299.296370967742
8897;A45FB1;A330-200;2010-04-26T22:00:00+00:00;361.9526627218935
8898;A46368;A330-200;2010-10-24T22:00:00+00:00;310.1885245901639
8899;A4671F;A330-200;2011-03-22T23:00:00+00:00;354.6908315565032
8900;A46AD6;A330-200;2011-09-01T22:00:00+00:00;293.2092050209205
8901;A46E8D;A330-200;2012-02-23T23:00:00+00:00;279.9058295964126
8902;A47244;A330-200;2012-04-05T22:00:00+00:00;306.3968253968254
8903;A479B2;A330-200;2012-04-17T22:00:00+00:00;282.1899791231733
8904;A47D69;A330-200;2012-05-29T22:00:00+00:00;331.1884057971014
8905;A48379;A330-200;2013-01-17T23:00:00+00:00;325.6606741573034
8906;A48730;A330-200;2013-03-21T23:00:00+00:00;288.7369439071567
8907;A48AE7;A330-200;2013-03-21T23:00:00+00:00;324.5787037037037
8908;A48E9E;A330-200;2013-06-02T22:00:00+00:00;304.8251028806584
8909;A4960C;A330-200;2013-10-21T22:00:00+00:00;258.4708624708625
8910;A499C3;A330-200;2014-01-07T23:00:00+00:00;361.9860788863109
8911;A4A4E8;A330-200;2014-01-14T23:00:00+00:00;291.4739229024943
8913;A5D814;B717-200;2001-01-31T23:00:00+00:00;35.55172413793103
8914;A5DBCB;B717-200;;47
8915;A5DF82;B717-200;;14.33333333333333
8916;A5E339;B717-200;;207.6666666666667
8917;A5E949;B717-200;;13.35897435897436
8918;A5ED00;B717-200;;13.95652173913044
8919;A5F46E;B717-200;;14
8920;A5F825;B717-200;;16.5
8923;A6034A;B717-200;;15.6
8925;A60AB8;B717-200;1998-12-15T23:00:00+00:00;11.59259259259259
8926;A610C8;B717-200;2000-11-26T23:00:00+00:00;12.06896551724138
8927;A6147F;B717-200;2003-10-19T22:00:00+00:00;174.5
8928;A61836;B717-200;2004-08-26T22:00:00+00:00;20.28
8929;A61BED;B717-200;2003-03-19T23:00:00+00:00;37
8931;A77A4F;B767-300;2001-09-27T22:00:00+00:00;230
8932;A77E06;B767-300;2001-10-28T23:00:00+00:00;130.0909090909091
8933;A781BD;B767-300;1992-03-12T23:00:00+00:00;40.5
8936;A79E17;B767-300;2002-11-24T23:00:00+00:00;66.5
8937;A7A585;B767-300;2003-01-22T23:00:00+00:00;42
8938;A7ACF3;B767-300;1986-10-02T23:00:00+00:00;43
8941;AAFC90;ATR72-200;1994-12-16T23:00:00+00:00;94
8942;AB0A0E;ATR72-200;1994-07-18T22:00:00+00:00;71
8943;AB0DC5;ATR72-200;1991-02-26T23:00:00+00:00;20
8944;49D05A;A320-200;2004-02-26T23:00:00+00:00;50.15
8945;8404F4;B737-700;2005-08-21T22:00:00+00:00;46.15449438202247
8946;840593;B767-300;1998-02-09T23:00:00+00:00;35.52788104089219
8947;841A6C;B737-700;2006-09-25T22:00:00+00:00;32.57545271629779
8948;841E00;B737-700;2006-10-10T22:00:00+00:00;36.25129982668977
8949;845EBC;B737-700;2007-05-10T22:00:00+00:00;27.453125
8950;846250;B737-700;2007-06-11T22:00:00+00:00;33.01393728222997
8951;846D0C;B737-700;2007-09-16T22:00:00+00:00;34.27592592592593
8955;861ADC;B767-300;1997-07-24T22:00:00+00:00;41.79254457050243
8960;8745FF;B767-300;1998-02-02T23:00:00+00:00;38.035
8961;038431;A319-100;2004-05-13T22:00:00+00:00;32.25
8962;038432;A319-100;2004-05-26T22:00:00+00:00;36.66666666666666
8986;07403B;A320-200;2003-01-23T23:00:00+00:00;397.8937728937729
8987;07403D;A320-200;2003-01-28T23:00:00+00:00;441.2755555555556
8988;780533;A321-200;2015-01-06T23:00:00+00:00;84.21428571428571
8989;780CC2;A321-200;2014-06-23T22:00:00+00:00;88.10731707317073
8990;780CC3;B737-200;2014-09-29T22:00:00+00:00;85.72689075630252
8991;780CC5;A321-200;2014-07-23T22:00:00+00:00;81.23323615160349
8994;7800D9;A320-200;2007-12-16T23:00:00+00:00;138.8146718146718
8995;78042E;A320-200;2007-08-27T22:00:00+00:00;143.948275862069
8996;78042F;A320-200;2007-09-20T22:00:00+00:00;132.451282051282
8997;7804E6;A320-200;2008-04-14T22:00:00+00:00;143.2006172839506
8998;780500;A320-200;2008-08-03T22:00:00+00:00;122.6559485530547
8999;780501;A320-200;2008-08-27T22:00:00+00:00;159.2276923076923
9000;780589;A320-200;2009-06-25T22:00:00+00:00;47.36879432624114
9001;780422;A320-200;2009-07-08T22:00:00+00:00;58.18300653594771
9002;7805E8;A320-200;2009-10-26T23:00:00+00:00;40.81481481481482
9003;7805F5;A320-200;2009-12-03T23:00:00+00:00;38.85714285714285
9004;780615;A320-200;2010-01-25T23:00:00+00:00;36.77981651376147
9005;780653;A320-200;2010-04-07T22:00:00+00:00;30.34020618556701
9006;7806A5;A320-200;2010-07-29T22:00:00+00:00;35.58227848101266
9007;7806E4;A320-200;2010-12-13T23:00:00+00:00;131.5125
9008;7806E3;A320-200;2011-01-24T23:00:00+00:00;124.0486111111111
9009;7807D8;A320-200;2011-09-13T22:00:00+00:00;111.8088235294118
9010;780753;A320-200;2011-05-08T22:00:00+00:00;119.0625
9011;780754;A320-200;2011-07-03T22:00:00+00:00;119.6425855513308
9012;78083D;A320-200;2011-12-14T23:00:00+00:00;98.78966789667896
9013;78083E;A320-200;2011-12-21T23:00:00+00:00;132.4820846905537
9014;780882;A320-200;2012-03-02T23:00:00+00:00;123.6352201257862
9015;7808E3;A320-200;2012-06-17T22:00:00+00:00;114.9207547169811
9016;7808E4;A320-200;2012-08-21T22:00:00+00:00;119.303125
9017;78095F;A320-200;2012-09-23T22:00:00+00:00;117.9839743589744
9018;78095E;A320-200;2012-10-10T22:00:00+00:00;121.4565217391304
9019;780977;A320-200;2013-03-03T23:00:00+00:00;109.78125
9020;780976;A320-200;2013-01-07T23:00:00+00:00;148.5514705882353
9021;780975;A320-200;2013-01-08T23:00:00+00:00;117.7213114754098
9022;780978;A320-200;2012-10-17T22:00:00+00:00;109.0291666666667
9023;78009C;A321-200;2013-06-17T22:00:00+00:00;95.11349693251533
9024;780B91;A320-200;2013-08-13T22:00:00+00:00;135.8741935483871
9025;44D068;A320-200;2003-01-08T23:00:00+00:00;125.5531062124249
9026;44D071;A320-200;2003-09-14T22:00:00+00:00;108.4316676700783
9029;44D076;A320-200;2003-02-25T23:00:00+00:00;127.0425383542538
9032;780DD4;B737-800;2013-03-14T23:00:00+00:00;61.6925
9034;780B97;B737-800;2012-09-26T22:00:00+00:00;41.79620853080569
9035;780BE1;B737-800;2014-01-09T23:00:00+00:00;84.55913978494624
9036;780BE2;B737-800;2014-02-03T23:00:00+00:00;70.31578947368421
9046;78097A;B787-8;2013-04-21T22:00:00+00:00;307.7206208425721
9047;78097B;B787-8;2013-04-26T22:00:00+00:00;346.2866666666667
9048;78089F;B787-8;2012-10-19T22:00:00+00:00;247.2751091703057
9049;7808A0;B787-8;2013-11-13T23:00:00+00:00;321.9813953488372
9050;7809DC;B787-8;2013-05-19T22:00:00+00:00;324.0212765957447
9051;7809DB;B787-8;2013-10-28T23:00:00+00:00;405.9249249249249
9052;780BDE;B787-8;2014-02-10T23:00:00+00:00;282.7471590909091
9058;780530;B737-800;2005-10-10T22:00:00+00:00;49.12727272727273
9059;780531;B737-800;2005-10-23T22:00:00+00:00;48.63076923076923
9060;780AE2;B737-700;2013-06-26T22:00:00+00:00;37.91139240506329
9061;780AE3;B737-700;2013-03-17T23:00:00+00:00;35.80478087649402
9062;780373;B737-800;2007-07-11T22:00:00+00:00;67.44520547945206
9063;780417;B737-800;2007-08-22T22:00:00+00:00;59.27835051546392
9064;780432;B737-800;2007-10-11T22:00:00+00:00;66.109375
9065;780433;B737-800;2007-11-27T23:00:00+00:00;66.81286549707602
9066;7800A7;B737-800;2008-03-10T23:00:00+00:00;64.12033195020747
9067;78001B;B737-800;2008-04-14T22:00:00+00:00;61.02197802197802
9068;7800DA;B737-800;2008-05-07T22:00:00+00:00;77.59139784946237
9069;780461;B737-800;2008-06-06T22:00:00+00:00;60.25193798449612
9070;7804A1;B737-800;1980-07-22T22:00:00+00:00;50.6463963963964
9071;78049E;B737-800;2008-06-28T22:00:00+00:00;53.14393939393939
9072;7804A0;B737-800;2008-07-15T22:00:00+00:00;48.56170212765957
9073;7804A2;B737-800;2009-01-04T23:00:00+00:00;56.75
9074;7804FA;B737-800;2009-01-27T23:00:00+00:00;59.03763440860215
9075;7804FB;B737-800;2009-02-13T23:00:00+00:00;69.11702127659575
9076;7804FC;B737-800;2008-12-25T23:00:00+00:00;62.25964912280702
9078;780512;B737-800;2009-01-29T23:00:00+00:00;70.13934426229508
9079;780513;B737-800;2009-02-22T23:00:00+00:00;55.26
9080;780566;B737-800;2006-08-28T22:00:00+00:00;71.52866242038216
9081;7805D3;B737-800;2009-11-02T23:00:00+00:00;68.92116182572614
9082;7805D4;B737-800;2010-07-01T22:00:00+00:00;61.1268115942029
9083;780586;B737-800;2009-03-16T23:00:00+00:00;54.81960784313726
9084;78058E;B737-800;2009-05-10T22:00:00+00:00;54.91166077738516
9085;78058D;B737-800;2009-04-13T22:00:00+00:00;66.02459016393442
9086;780420;B737-800;2009-09-09T22:00:00+00:00;53.62
9087;780421;B737-800;2009-10-05T22:00:00+00:00;56.42105263157895
9088;7805A6;B737-800;2009-07-09T22:00:00+00:00;56.54028436018957
9089;7805A7;B737-800;2009-07-15T22:00:00+00:00;63.0749063670412
9090;7805A5;B737-800;2009-06-07T22:00:00+00:00;15.35514018691589
9091;7805A8;B737-800;2009-08-12T22:00:00+00:00;59.48360655737705
9092;78061A;B737-800;2010-02-10T23:00:00+00:00;64.25550660792952
9093;78061B;B737-800;2010-02-07T23:00:00+00:00;61.43697478991596
9094;780657;B737-800;2010-07-14T22:00:00+00:00;61.62271062271062
9095;780656;B737-800;2010-06-07T22:00:00+00:00;56.99074074074074
9096;780655;B737-800;2010-05-03T22:00:00+00:00;49.47857142857143
9097;780687;B737-800;2010-08-12T22:00:00+00:00;14.49090909090909
9098;78044C;B737-800;2010-08-09T22:00:00+00:00;16.06451612903226
9099;780688;B737-800;2010-08-22T22:00:00+00:00;75.75193798449612
9100;780738;B737-800;2011-04-14T22:00:00+00:00;61.91909385113269
9101;780739;B737-800;2011-04-30T22:00:00+00:00;69.48117154811716
9102;78073A;B737-800;2011-07-05T22:00:00+00:00;53.55805243445693
9103;7807B3;B737-800;2011-09-16T22:00:00+00:00;52.49689440993789
9104;7807B4;B737-800;;63.22754491017964
9105;780817;B737-800;2011-11-28T23:00:00+00:00;68.65189873417721
9106;780816;B737-800;2011-10-11T22:00:00+00:00;55.67391304347826
9107;780841;B737-800;2012-01-05T23:00:00+00:00;45.31720430107527
9108;78083F;B737-800;2012-02-12T23:00:00+00:00;59.72195121951219
9109;780840;B737-800;2012-03-01T23:00:00+00:00;44.78828828828829
9110;7808A1;B737-800;2012-03-27T22:00:00+00:00;53.71621621621622
9111;7808A3;B737-800;2012-05-03T22:00:00+00:00;78.1396103896104
9112;7808A2;B737-800;2012-05-22T22:00:00+00:00;39.2561475409836
9113;7808DF;B737-800;2012-07-08T22:00:00+00:00;56.91791044776119
9114;7808E0;B737-800;2012-08-12T22:00:00+00:00;74.74204946996467
9115;7808E1;B737-800;2012-08-28T22:00:00+00:00;79.36060606060606
9116;780980;B737-800;2006-11-15T23:00:00+00:00;57.66341463414634
9118;78097E;B737-800;2012-12-17T23:00:00+00:00;42.07086614173228
9119;78097D;B737-800;2013-02-07T23:00:00+00:00;70.88993710691824
9120;78097F;B737-800;2013-03-06T23:00:00+00:00;53.79888268156424
9121;7809D0;B737-800;2010-03-04T23:00:00+00:00;61.56034482758621
9122;7809CF;B737-800;2010-05-24T22:00:00+00:00;67.87330316742081
9124;780B1A;B737-800;2013-08-20T22:00:00+00:00;69.83453237410072
9125;780B1B;B737-800;2013-08-24T22:00:00+00:00;53.7621359223301
9127;780B5E;B737-800;2013-10-02T22:00:00+00:00;54.72118959107807
9128;780B5F;B737-800;2013-10-26T22:00:00+00:00;86.3804347826087
9129;780B60;B737-800;2013-11-25T23:00:00+00:00;79.17689530685921
9130;7808E2;A330-300;2012-06-10T22:00:00+00:00;293.6398713826367
9131;780BE0;A330-300;2012-11-08T23:00:00+00:00;63.25
9132;7800E8;A330-300;2013-06-30T22:00:00+00:00;285.8640776699029
9133;780C48;A330-300;2014-05-15T22:00:00+00:00;266.85
9134;780CB5;A330-200;2014-09-08T22:00:00+00:00;171.553125
9135;780D14;A330-200;2014-09-25T22:00:00+00:00;229.7636887608069
9136;780462;A330-200;2008-02-11T23:00:00+00:00;205.7063492063492
9137;780463;A330-200;2008-03-10T23:00:00+00:00;283.2916666666667
9138;780443;A330-200;2007-10-17T22:00:00+00:00;200.4890510948905
9139;780444;A330-200;2007-11-14T23:00:00+00:00;229.2267206477733
9140;780550;A330-200;2009-01-04T23:00:00+00:00;73.1360544217687
9141;7806B4;A330-200;2010-09-28T22:00:00+00:00;81.73863636363636
9142;7806B5;A330-300;2010-10-25T22:00:00+00:00;246.8054862842893
9143;7806E1;A330-300;2010-11-23T23:00:00+00:00;288.9057239057239
9144;7806E2;A330-300;2010-12-22T23:00:00+00:00;248.3498622589532
